time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
1.160E-3,64.81E-9,256.9E-12,45.72E-6
1.160E-3,64.80E-9,253.2E-12,45.64E-6
1.160E-3,64.80E-9,250.3E-12,45.61E-6
1.160E-3,64.79E-9,247.3E-12,45.60E-6
1.160E-3,64.79E-9,244.0E-12,45.61E-6
1.160E-3,64.79E-9,240.4E-12,45.63E-6
1.161E-3,64.79E-9,237.3E-12,45.66E-6
1.161E-3,64.78E-9,235.0E-12,45.71E-6
1.161E-3,64.78E-9,233.8E-12,45.78E-6
1.162E-3,64.77E-9,234.7E-12,45.87E-6
1.162E-3,64.76E-9,240.5E-12,45.99E-6
1.163E-3,64.69E-9,278.6E-12,46.14E-6
1.164E-3,64.53E-9,390.9E-12,46.20E-6
1.165E-3,64.21E-9,649.1E-12,46.17E-6
1.166E-3,63.68E-9,1.147E-9,46.10E-6
1.166E-3,63.14E-9,1.704E-9,46.03E-6
1.167E-3,62.49E-9,2.387E-9,45.95E-6
1.168E-3,61.82E-9,3.086E-9,45.88E-6
1.169E-3,60.92E-9,4.024E-9,45.80E-6
1.170E-3,60.12E-9,4.853E-9,45.73E-6
1.170E-3,60.07E-9,4.896E-9,45.70E-6
1.170E-3,60.02E-9,4.952E-9,45.66E-6
1.170E-3,59.93E-9,5.043E-9,45.61E-6
1.170E-3,59.87E-9,5.104E-9,45.59E-6
1.170E-3,59.82E-9,5.152E-9,45.57E-6
1.170E-3,59.81E-9,5.169E-9,45.57E-6
1.170E-3,59.79E-9,5.187E-9,45.58E-6
1.170E-3,59.77E-9,5.206E-9,45.59E-6
1.170E-3,59.74E-9,5.242E-9,45.61E-6
1.170E-3,59.71E-9,5.275E-9,45.62E-6
1.170E-3,59.67E-9,5.313E-9,45.63E-6
1.170E-3,59.62E-9,5.363E-9,45.63E-6
1.171E-3,59.56E-9,5.427E-9,45.63E-6
1.171E-3,59.48E-9,5.505E-9,45.62E-6
1.171E-3,59.38E-9,5.606E-9,45.62E-6
1.172E-3,59.25E-9,5.739E-9,45.62E-6
1.172E-3,59.03E-9,5.961E-9,45.61E-6
1.173E-3,58.57E-9,6.416E-9,45.63E-6
1.174E-3,57.96E-9,7.021E-9,45.68E-6
1.175E-3,57.21E-9,7.764E-9,45.75E-6
1.176E-3,56.38E-9,8.599E-9,45.82E-6
1.177E-3,55.55E-9,9.435E-9,45.89E-6
1.178E-3,54.83E-9,10.16E-9,45.95E-6
1.179E-3,54.30E-9,10.70E-9,45.99E-6
1.180E-3,54.23E-9,10.76E-9,45.99E-6
1.180E-3,54.21E-9,10.78E-9,45.93E-6
1.180E-3,54.18E-9,10.81E-9,45.86E-6
1.180E-3,54.15E-9,10.83E-9,45.82E-6
1.180E-3,54.13E-9,10.85E-9,45.78E-6
1.180E-3,54.13E-9,10.86E-9,45.74E-6
1.180E-3,54.15E-9,10.84E-9,45.69E-6
1.180E-3,54.18E-9,10.82E-9,45.73E-6
1.180E-3,54.21E-9,10.79E-9,45.75E-6
1.180E-3,54.26E-9,10.75E-9,45.77E-6
1.180E-3,54.37E-9,10.66E-9,45.78E-6
1.180E-3,54.50E-9,10.53E-9,45.78E-6
1.180E-3,54.69E-9,10.35E-9,45.77E-6
1.181E-3,54.98E-9,10.06E-9,45.77E-6
1.181E-3,55.41E-9,9.635E-9,45.77E-6
1.181E-3,55.95E-9,9.082E-9,45.76E-6
1.182E-3,56.71E-9,8.322E-9,45.74E-6
1.182E-3,57.63E-9,7.406E-9,45.73E-6
1.183E-3,59.18E-9,5.874E-9,45.75E-6
1.184E-3,60.70E-9,4.370E-9,45.81E-6
1.185E-3,61.88E-9,3.195E-9,45.85E-6
1.186E-3,62.62E-9,2.439E-9,45.87E-6
1.187E-3,63.01E-9,2.021E-9,45.85E-6
1.188E-3,63.18E-9,1.829E-9,45.82E-6
1.189E-3,63.23E-9,1.766E-9,45.77E-6
1.190E-3,63.23E-9,1.766E-9,45.77E-6
1.190E-3,63.23E-9,1.766E-9,45.70E-6
1.190E-3,63.23E-9,1.767E-9,45.63E-6
1.190E-3,63.23E-9,1.768E-9,45.57E-6
1.190E-3,63.23E-9,1.769E-9,45.50E-6
1.190E-3,63.23E-9,1.770E-9,45.44E-6
1.190E-3,63.22E-9,1.772E-9,45.38E-6
1.190E-3,63.22E-9,1.774E-9,45.32E-6
1.190E-3,63.22E-9,1.775E-9,45.34E-6
1.190E-3,63.22E-9,1.776E-9,45.36E-6
1.190E-3,63.22E-9,1.777E-9,45.38E-6
1.190E-3,63.22E-9,1.778E-9,45.42E-6
1.190E-3,63.22E-9,1.780E-9,45.44E-6
1.190E-3,63.21E-9,1.782E-9,45.44E-6
1.190E-3,63.21E-9,1.784E-9,45.44E-6
1.190E-3,63.21E-9,1.787E-9,45.43E-6
1.191E-3,63.20E-9,1.792E-9,45.40E-6
1.191E-3,63.20E-9,1.797E-9,45.37E-6
1.191E-3,63.19E-9,1.804E-9,45.32E-6
1.192E-3,63.18E-9,1.813E-9,45.24E-6
1.192E-3,63.18E-9,1.818E-9,45.16E-6
1.193E-3,63.19E-9,1.810E-9,45.04E-6
1.194E-3,63.31E-9,1.707E-9,44.85E-6
1.195E-3,63.58E-9,1.461E-9,44.73E-6
1.196E-3,63.95E-9,1.119E-9,44.70E-6
1.197E-3,64.30E-9,781.6E-12,44.73E-6
1.198E-3,64.56E-9,523.8E-12,44.82E-6
1.199E-3,64.72E-9,356.7E-12,44.92E-6
1.200E-3,64.80E-9,263.8E-12,45.01E-6
1.200E-3,64.81E-9,258.7E-12,45.07E-6
1.200E-3,64.82E-9,251.9E-12,45.15E-6
1.200E-3,64.83E-9,241.4E-12,45.23E-6
1.200E-3,64.83E-9,235.2E-12,45.28E-6
1.200E-3,64.82E-9,230.2E-12,45.31E-6
1.200E-3,64.82E-9,228.7E-12,45.28E-6
1.200E-3,64.82E-9,227.3E-12,45.25E-6
1.200E-3,64.81E-9,226.0E-12,45.23E-6
1.200E-3,64.81E-9,223.6E-12,45.21E-6
1.200E-3,64.80E-9,221.7E-12,45.20E-6
1.200E-3,64.80E-9,219.7E-12,45.20E-6
1.200E-3,64.80E-9,217.7E-12,45.21E-6
1.201E-3,64.80E-9,215.5E-12,45.23E-6
1.201E-3,64.81E-9,213.1E-12,45.27E-6
1.201E-3,64.81E-9,209.2E-12,45.33E-6
1.202E-3,64.81E-9,204.5E-12,45.41E-6
1.203E-3,64.81E-9,200.5E-12,45.51E-6
1.204E-3,64.79E-9,208.3E-12,45.60E-6
1.205E-3,64.73E-9,239.8E-12,45.63E-6
1.206E-3,64.64E-9,304.7E-12,45.61E-6
1.207E-3,64.52E-9,409.4E-12,45.56E-6
1.208E-3,64.38E-9,548.8E-12,45.51E-6
1.209E-3,64.24E-9,698.2E-12,45.47E-6
1.209E-3,64.16E-9,808.4E-12,45.45E-6
1.210E-3,64.15E-9,815.4E-12,45.40E-6
1.210E-3,64.14E-9,823.5E-12,45.36E-6
1.210E-3,64.13E-9,831.8E-12,45.32E-6
1.210E-3,64.12E-9,838.4E-12,45.30E-6
1.210E-3,64.12E-9,843.5E-12,45.28E-6
1.210E-3,64.13E-9,846.9E-12,45.27E-6
1.210E-3,64.13E-9,847.5E-12,45.28E-6
1.210E-3,64.13E-9,847.9E-12,45.30E-6
1.210E-3,64.14E-9,847.9E-12,45.31E-6
1.210E-3,64.15E-9,846.8E-12,45.33E-6
1.210E-3,64.17E-9,844.4E-12,45.35E-6
1.210E-3,64.18E-9,840.0E-12,45.37E-6
1.210E-3,64.19E-9,832.4E-12,45.38E-6
1.211E-3,64.21E-9,820.9E-12,45.38E-6
1.211E-3,64.21E-9,808.4E-12,45.37E-6
1.211E-3,64.20E-9,803.0E-12,45.33E-6
1.212E-3,64.15E-9,828.9E-12,45.24E-6
1.212E-3,64.07E-9,892.6E-12,45.14E-6
1.213E-3,63.99E-9,974.2E-12,45.03E-6
1.213E-3,63.99E-9,999.5E-12,44.95E-6
1.214E-3,64.08E-9,944.2E-12,44.92E-6
1.215E-3,64.25E-9,799.3E-12,44.93E-6
1.216E-3,64.46E-9,607.9E-12,44.97E-6
1.217E-3,64.61E-9,454.5E-12,45.03E-6
1.218E-3,64.70E-9,350.5E-12,45.07E-6
1.219E-3,64.75E-9,285.9E-12,45.11E-6
1.219E-3,64.77E-9,263.3E-12,45.12E-6
1.220E-3,64.77E-9,261.9E-12,45.49E-6
1.220E-3,64.77E-9,259.9E-12,45.96E-6
1.220E-3,64.78E-9,256.9E-12,46.46E-6
1.220E-3,64.78E-9,254.7E-12,46.72E-6
1.220E-3,64.79E-9,252.5E-12,46.95E-6
1.220E-3,64.79E-9,249.6E-12,47.25E-6
1.220E-3,64.80E-9,247.0E-12,47.54E-6
1.220E-3,64.80E-9,246.4E-12,47.34E-6
1.220E-3,64.80E-9,245.7E-12,47.17E-6
1.220E-3,64.80E-9,244.9E-12,47.01E-6
1.220E-3,64.80E-9,243.6E-12,46.85E-6
1.220E-3,64.80E-9,242.4E-12,46.78E-6
1.220E-3,64.80E-9,241.2E-12,46.76E-6
1.220E-3,64.79E-9,239.9E-12,46.78E-6
1.220E-3,64.78E-9,239.1E-12,46.83E-6
1.221E-3,64.77E-9,240.5E-12,46.90E-6
1.221E-3,64.74E-9,248.2E-12,46.94E-6
1.221E-3,64.68E-9,274.4E-12,46.98E-6
1.221E-3,64.57E-9,336.9E-12,47.00E-6
1.222E-3,64.30E-9,516.2E-12,47.00E-6
1.222E-3,63.81E-9,898.4E-12,46.98E-6
1.223E-3,62.97E-9,1.620E-9,46.94E-6
1.223E-3,61.06E-9,3.507E-9,46.86E-6
1.224E-3,58.65E-9,6.003E-9,46.79E-6
1.224E-3,55.91E-9,8.818E-9,46.72E-6
1.224E-3,50.75E-9,14.05E-9,46.62E-6
1.225E-3,40.60E-9,24.31E-9,46.47E-6
1.225E-3,27.51E-9,37.54E-9,46.29E-6
1.226E-3,14.32E-9,50.83E-9,46.07E-6
1.227E-3,8.423E-9,56.72E-9,45.91E-6
1.228E-3,5.689E-9,59.43E-9,45.80E-6
1.229E-3,3.974E-9,61.12E-9,45.71E-6
1.229E-3,2.843E-9,62.22E-9,45.63E-6
1.230E-3,2.813E-9,62.29E-9,45.50E-6
1.230E-3,2.769E-9,62.39E-9,45.32E-6
1.230E-3,2.721E-9,62.43E-9,45.14E-6
1.230E-3,2.673E-9,62.44E-9,45.00E-6
1.230E-3,2.617E-9,62.47E-9,44.87E-6
1.230E-3,2.540E-9,62.56E-9,44.72E-6
1.230E-3,2.431E-9,62.68E-9,44.55E-6
1.230E-3,2.403E-9,62.69E-9,44.56E-6
1.230E-3,2.374E-9,62.68E-9,44.59E-6
1.230E-3,2.337E-9,62.67E-9,44.63E-6
1.230E-3,2.273E-9,62.75E-9,44.68E-6
1.230E-3,2.211E-9,62.86E-9,44.70E-6
1.230E-3,2.144E-9,62.95E-9,44.70E-6
1.230E-3,2.063E-9,63.03E-9,44.67E-6
1.230E-3,1.958E-9,63.11E-9,44.59E-6
1.231E-3,1.849E-9,63.20E-9,44.50E-6
1.231E-3,1.745E-9,63.29E-9,44.40E-6
1.231E-3,1.667E-9,63.34E-9,44.31E-6
1.231E-3,1.666E-9,63.31E-9,44.26E-6
1.232E-3,1.814E-9,63.12E-9,44.25E-6
1.232E-3,2.311E-9,62.57E-9,44.30E-6
1.233E-3,3.619E-9,61.22E-9,44.40E-6
1.234E-3,6.546E-9,58.28E-9,44.56E-6
1.235E-3,11.15E-9,53.70E-9,44.72E-6
1.235E-3,17.77E-9,47.14E-9,44.87E-6
1.236E-3,26.54E-9,38.43E-9,45.04E-6
1.237E-3,36.53E-9,28.50E-9,45.20E-6
1.238E-3,45.17E-9,19.89E-9,45.36E-6
1.239E-3,50.09E-9,14.96E-9,45.46E-6
1.239E-3,52.07E-9,12.97E-9,45.51E-6
1.240E-3,52.14E-9,12.85E-9,45.30E-6
1.240E-3,52.26E-9,12.68E-9,45.10E-6
1.240E-3,52.60E-9,12.37E-9,44.91E-6
1.240E-3,52.89E-9,12.12E-9,44.83E-6
1.240E-3,53.19E-9,11.84E-9,44.75E-6
1.240E-3,53.48E-9,11.55E-9,44.67E-6
1.240E-3,53.78E-9,11.25E-9,44.58E-6
1.240E-3,53.90E-9,11.14E-9,44.67E-6
1.240E-3,54.05E-9,11.04E-9,44.75E-6
1.240E-3,54.22E-9,10.92E-9,44.82E-6
1.240E-3,54.49E-9,10.67E-9,44.89E-6
1.240E-3,54.71E-9,10.41E-9,44.91E-6
1.240E-3,54.99E-9,10.10E-9,44.92E-6
1.240E-3,55.41E-9,9.682E-9,44.94E-6
1.240E-3,56.03E-9,9.086E-9,44.98E-6
1.241E-3,56.93E-9,8.219E-9,45.05E-6
1.241E-3,58.02E-9,7.148E-9,45.15E-6
1.241E-3,59.42E-9,5.756E-9,45.27E-6
1.242E-3,61.11E-9,4.079E-9,45.43E-6
1.242E-3,62.43E-9,2.739E-9,45.58E-6
1.243E-3,63.23E-9,1.901E-9,45.70E-6
1.243E-3,63.69E-9,1.394E-9,45.80E-6
1.244E-3,63.92E-9,1.108E-9,45.89E-6
1.245E-3,63.93E-9,1.061E-9,45.92E-6
1.246E-3,63.85E-9,1.131E-9,45.92E-6
1.247E-3,63.71E-9,1.260E-9,45.89E-6
1.248E-3,63.56E-9,1.411E-9,45.84E-6
1.249E-3,63.42E-9,1.560E-9,45.79E-6
1.250E-3,63.39E-9,1.588E-9,45.78E-6
1.250E-3,63.39E-9,1.593E-9,46.18E-6
1.250E-3,63.39E-9,1.601E-9,46.63E-6
1.250E-3,63.40E-9,1.608E-9,46.94E-6
1.250E-3,63.40E-9,1.616E-9,47.19E-6
1.250E-3,63.39E-9,1.630E-9,47.43E-6
1.250E-3,63.35E-9,1.657E-9,47.76E-6
1.250E-3,63.27E-9,1.714E-9,48.18E-6
1.250E-3,63.25E-9,1.725E-9,48.24E-6
1.250E-3,63.24E-9,1.736E-9,48.09E-6
1.250E-3,63.22E-9,1.750E-9,47.91E-6
1.250E-3,63.20E-9,1.761E-9,47.81E-6
1.250E-3,63.15E-9,1.787E-9,47.65E-6
1.250E-3,63.08E-9,1.825E-9,47.53E-6
1.250E-3,62.99E-9,1.881E-9,47.45E-6
1.250E-3,62.86E-9,1.977E-9,47.42E-6
1.250E-3,62.63E-9,2.160E-9,47.40E-6
1.250E-3,62.23E-9,2.501E-9,47.39E-6
1.251E-3,61.42E-9,3.227E-9,47.34E-6
1.251E-3,59.85E-9,4.745E-9,47.25E-6
1.251E-3,57.11E-9,7.503E-9,47.15E-6
1.251E-3,53.81E-9,10.88E-9,47.06E-6
1.252E-3,49.29E-9,15.48E-9,46.97E-6
1.252E-3,41.76E-9,23.13E-9,46.86E-6
1.253E-3,30.12E-9,34.91E-9,46.70E-6
1.253E-3,18.37E-9,46.76E-9,46.53E-6
1.254E-3,12.07E-9,53.08E-9,46.41E-6
1.254E-3,8.317E-9,56.82E-9,46.31E-6
1.255E-3,5.640E-9,59.49E-9,46.21E-6
1.256E-3,3.687E-9,61.42E-9,46.11E-6
1.257E-3,2.408E-9,62.67E-9,46.01E-6
1.258E-3,1.773E-9,63.28E-9,45.94E-6
1.259E-3,1.451E-9,63.58E-9,45.90E-6
1.260E-3,1.305E-9,63.72E-9,45.88E-6
1.260E-3,1.301E-9,63.71E-9,45.47E-6
1.260E-3,1.296E-9,63.70E-9,44.97E-6
1.260E-3,1.293E-9,63.68E-9,44.64E-6
1.260E-3,1.295E-9,63.66E-9,44.40E-6
1.260E-3,1.303E-9,63.63E-9,44.15E-6
1.260E-3,1.328E-9,63.59E-9,43.86E-6
1.260E-3,1.392E-9,63.48E-9,43.45E-6
1.260E-3,1.422E-9,63.44E-9,43.69E-6
1.260E-3,1.448E-9,63.41E-9,43.86E-6
1.260E-3,1.481E-9,63.37E-9,44.00E-6
1.260E-3,1.546E-9,63.30E-9,44.13E-6
1.260E-3,1.620E-9,63.22E-9,44.18E-6
1.260E-3,1.729E-9,63.09E-9,44.19E-6
1.260E-3,1.908E-9,62.87E-9,44.18E-6
1.261E-3,2.247E-9,62.48E-9,44.17E-6
1.261E-3,2.827E-9,61.86E-9,44.17E-6
1.261E-3,4.049E-9,60.61E-9,44.18E-6
1.261E-3,6.264E-9,58.41E-9,44.22E-6
1.262E-3,9.330E-9,55.40E-9,44.26E-6
1.262E-3,14.11E-9,50.70E-9,44.32E-6
1.262E-3,23.11E-9,41.80E-9,44.41E-6
1.263E-3,35.86E-9,29.18E-9,44.54E-6
1.264E-3,50.59E-9,14.57E-9,44.77E-6
1.265E-3,57.58E-9,7.609E-9,44.95E-6
1.266E-3,60.96E-9,4.228E-9,45.10E-6
1.266E-3,62.75E-9,2.412E-9,45.22E-6
1.267E-3,63.67E-9,1.447E-9,45.33E-6
1.268E-3,64.14E-9,935.5E-12,45.40E-6
1.269E-3,64.33E-9,714.9E-12,45.43E-6
1.270E-3,64.36E-9,674.3E-12,45.44E-6
1.270E-3,64.36E-9,667.3E-12,45.42E-6
1.270E-3,64.37E-9,658.9E-12,45.41E-6
1.270E-3,64.37E-9,650.9E-12,45.40E-6
1.270E-3,64.38E-9,644.5E-12,45.40E-6
1.270E-3,64.38E-9,638.7E-12,45.39E-6
1.270E-3,64.38E-9,635.7E-12,45.39E-6
1.270E-3,64.38E-9,633.1E-12,45.40E-6
1.270E-3,64.38E-9,630.4E-12,45.40E-6
1.270E-3,64.39E-9,625.3E-12,45.40E-6
1.270E-3,64.40E-9,619.6E-12,45.41E-6
1.271E-3,64.41E-9,611.1E-12,45.43E-6
1.271E-3,64.42E-9,597.4E-12,45.47E-6
1.271E-3,64.45E-9,574.5E-12,45.52E-6
1.272E-3,64.47E-9,549.1E-12,45.56E-6
1.273E-3,64.46E-9,543.3E-12,45.58E-6
1.274E-3,64.40E-9,582.5E-12,45.55E-6
1.275E-3,64.32E-9,649.7E-12,45.51E-6
1.276E-3,64.26E-9,719.7E-12,45.49E-6
1.277E-3,64.22E-9,769.1E-12,45.48E-6
1.278E-3,64.21E-9,789.8E-12,45.48E-6
1.279E-3,64.21E-9,789.2E-12,45.49E-6
1.280E-3,64.22E-9,781.7E-12,45.50E-6
1.280E-3,64.22E-9,781.2E-12,45.86E-6
1.280E-3,64.22E-9,780.3E-12,46.32E-6
1.280E-3,64.23E-9,779.4E-12,46.65E-6
1.280E-3,64.23E-9,778.5E-12,46.89E-6
1.280E-3,64.23E-9,777.4E-12,47.12E-6
1.280E-3,64.24E-9,776.0E-12,47.39E-6
1.280E-3,64.24E-9,775.1E-12,47.60E-6
1.280E-3,64.25E-9,774.3E-12,47.82E-6
1.280E-3,64.25E-9,774.1E-12,47.65E-6
1.280E-3,64.25E-9,774.0E-12,47.49E-6
1.280E-3,64.25E-9,773.9E-12,47.36E-6
1.280E-3,64.25E-9,773.9E-12,47.20E-6
1.280E-3,64.25E-9,774.3E-12,47.13E-6
1.280E-3,64.25E-9,775.5E-12,47.10E-6
1.280E-3,64.24E-9,778.7E-12,47.11E-6
1.280E-3,64.22E-9,786.9E-12,47.15E-6
1.281E-3,64.17E-9,807.8E-12,47.19E-6
1.281E-3,64.08E-9,858.7E-12,47.20E-6
1.281E-3,63.88E-9,995.0E-12,47.18E-6
1.281E-3,63.49E-9,1.303E-9,47.12E-6
1.282E-3,62.64E-9,2.054E-9,47.03E-6
1.282E-3,60.55E-9,4.081E-9,46.92E-6
1.283E-3,57.42E-9,7.269E-9,46.81E-6
1.283E-3,53.80E-9,10.95E-9,46.73E-6
1.283E-3,48.11E-9,16.72E-9,46.63E-6
1.284E-3,36.18E-9,28.78E-9,46.44E-6
1.285E-3,22.25E-9,42.85E-9,46.23E-6
1.286E-3,9.897E-9,55.30E-9,45.95E-6
1.286E-3,5.235E-9,59.95E-9,45.77E-6
1.287E-3,3.217E-9,61.94E-9,45.65E-6
1.288E-3,2.032E-9,63.09E-9,45.54E-6
1.289E-3,1.300E-9,63.78E-9,45.44E-6
1.289E-3,998.5E-12,64.05E-9,45.40E-6
1.290E-3,990.6E-12,64.06E-9,44.99E-6
1.290E-3,977.7E-12,64.07E-9,44.48E-6
1.290E-3,966.1E-12,64.08E-9,44.12E-6
1.290E-3,955.5E-12,64.08E-9,43.86E-6
1.290E-3,943.6E-12,64.09E-9,43.59E-6
1.290E-3,931.1E-12,64.09E-9,43.28E-6
1.290E-3,923.7E-12,64.09E-9,43.07E-6
1.290E-3,917.5E-12,64.08E-9,42.86E-6
1.290E-3,915.8E-12,64.08E-9,43.00E-6
1.290E-3,914.3E-12,64.08E-9,43.12E-6
1.290E-3,912.8E-12,64.08E-9,43.23E-6
1.290E-3,910.6E-12,64.07E-9,43.39E-6
1.290E-3,909.7E-12,64.07E-9,43.47E-6
1.290E-3,910.2E-12,64.06E-9,43.51E-6
1.290E-3,913.5E-12,64.05E-9,43.52E-6
1.290E-3,923.3E-12,64.03E-9,43.49E-6
1.290E-3,949.6E-12,63.98E-9,43.43E-6
1.291E-3,1.006E-9,63.90E-9,43.39E-6
1.291E-3,1.129E-9,63.73E-9,43.37E-6
1.291E-3,1.449E-9,63.34E-9,43.38E-6
1.291E-3,2.135E-9,62.56E-9,43.42E-6
1.292E-3,3.848E-9,60.79E-9,43.50E-6
1.292E-3,7.382E-9,57.29E-9,43.59E-6
1.293E-3,11.52E-9,53.22E-9,43.67E-6
1.293E-3,17.58E-9,47.25E-9,43.77E-6
1.294E-3,29.58E-9,35.39E-9,43.95E-6
1.294E-3,44.73E-9,20.40E-9,44.19E-6
1.295E-3,58.33E-9,6.965E-9,44.54E-6
1.296E-3,62.40E-9,2.882E-9,44.78E-6
1.297E-3,63.68E-9,1.560E-9,44.93E-6
1.297E-3,64.31E-9,887.8E-12,45.06E-6
1.298E-3,64.64E-9,495.9E-12,45.18E-6
1.299E-3,64.79E-9,293.5E-12,45.28E-6
1.299E-3,64.83E-9,237.4E-12,45.31E-6
1.300E-3,64.83E-9,232.2E-12,45.27E-6
1.300E-3,64.83E-9,226.2E-12,45.23E-6
1.300E-3,64.84E-9,219.3E-12,45.20E-6
1.300E-3,64.84E-9,214.8E-12,45.18E-6
1.300E-3,64.84E-9,210.6E-12,45.16E-6
1.300E-3,64.84E-9,208.8E-12,45.18E-6
1.300E-3,64.84E-9,207.1E-12,45.19E-6
1.300E-3,64.84E-9,205.3E-12,45.20E-6
1.300E-3,64.84E-9,202.0E-12,45.22E-6
1.300E-3,64.84E-9,198.8E-12,45.23E-6
1.300E-3,64.84E-9,195.2E-12,45.23E-6
1.301E-3,64.85E-9,190.8E-12,45.23E-6
1.301E-3,64.85E-9,185.1E-12,45.23E-6
1.301E-3,64.85E-9,179.0E-12,45.22E-6
1.302E-3,64.85E-9,171.5E-12,45.20E-6
1.302E-3,64.85E-9,164.9E-12,45.18E-6
1.303E-3,64.85E-9,159.5E-12,45.15E-6
1.304E-3,64.85E-9,155.9E-12,45.12E-6
1.305E-3,64.85E-9,153.6E-12,45.11E-6
1.306E-3,64.85E-9,150.9E-12,45.12E-6
1.307E-3,64.86E-9,147.2E-12,45.16E-6
1.308E-3,64.86E-9,142.6E-12,45.21E-6
1.309E-3,64.87E-9,137.9E-12,45.26E-6
1.310E-3,64.87E-9,135.4E-12,45.28E-6
1.310E-3,64.87E-9,135.0E-12,45.25E-6
1.310E-3,64.87E-9,134.6E-12,45.21E-6
1.310E-3,64.87E-9,134.1E-12,45.18E-6
1.310E-3,64.87E-9,133.7E-12,45.16E-6
1.310E-3,64.87E-9,133.4E-12,45.14E-6
1.310E-3,64.87E-9,133.2E-12,45.16E-6
1.310E-3,64.87E-9,133.1E-12,45.17E-6
1.310E-3,64.87E-9,132.9E-12,45.18E-6
1.310E-3,64.87E-9,132.7E-12,45.20E-6
1.310E-3,64.87E-9,132.4E-12,45.21E-6
1.310E-3,64.87E-9,132.0E-12,45.21E-6
1.311E-3,64.87E-9,131.6E-12,45.21E-6
1.311E-3,64.87E-9,131.0E-12,45.20E-6
1.311E-3,64.87E-9,130.3E-12,45.18E-6
1.312E-3,64.87E-9,129.6E-12,45.16E-6
1.312E-3,64.87E-9,128.9E-12,45.13E-6
1.313E-3,64.87E-9,128.3E-12,45.07E-6
1.314E-3,64.88E-9,126.3E-12,45.00E-6
1.315E-3,64.89E-9,120.8E-12,44.95E-6
1.316E-3,64.90E-9,111.2E-12,44.92E-6
1.317E-3,64.93E-9,98.51E-12,44.93E-6
1.318E-3,64.94E-9,85.27E-12,44.95E-6
1.319E-3,64.96E-9,73.43E-12,44.98E-6
1.320E-3,64.96E-9,68.07E-12,45.00E-6
1.320E-3,64.96E-9,67.64E-12,45.10E-6
1.320E-3,64.96E-9,67.03E-12,45.24E-6
1.320E-3,64.96E-9,66.16E-12,45.39E-6
1.320E-3,64.96E-9,65.50E-12,45.48E-6
1.320E-3,64.96E-9,64.83E-12,45.55E-6
1.320E-3,64.96E-9,64.13E-12,45.61E-6
1.320E-3,64.96E-9,63.45E-12,45.67E-6
1.320E-3,64.96E-9,63.24E-12,45.62E-6
1.320E-3,64.96E-9,63.03E-12,45.57E-6
1.320E-3,64.96E-9,62.78E-12,45.52E-6
1.320E-3,64.96E-9,62.30E-12,45.46E-6
1.320E-3,64.96E-9,61.85E-12,45.43E-6
1.320E-3,64.96E-9,61.34E-12,45.41E-6
1.320E-3,64.96E-9,60.70E-12,45.41E-6
1.320E-3,64.96E-9,59.85E-12,45.43E-6
1.321E-3,64.96E-9,58.75E-12,45.47E-6
1.321E-3,64.96E-9,57.48E-12,45.53E-6
1.321E-3,64.97E-9,55.81E-12,45.60E-6
1.322E-3,64.97E-9,53.69E-12,45.71E-6
1.322E-3,64.98E-9,50.83E-12,45.86E-6
1.323E-3,64.98E-9,46.08E-12,46.07E-6
1.324E-3,64.96E-9,43.79E-12,46.21E-6
1.324E-3,64.92E-9,48.85E-12,46.27E-6
1.325E-3,64.85E-9,81.75E-12,46.23E-6
1.326E-3,64.71E-9,176.2E-12,46.12E-6
1.327E-3,64.51E-9,323.6E-12,46.01E-6
1.328E-3,64.26E-9,531.4E-12,45.92E-6
1.328E-3,64.06E-9,737.1E-12,45.85E-6
1.329E-3,63.85E-9,993.9E-12,45.80E-6
1.329E-3,63.71E-9,1.194E-9,45.76E-6
1.330E-3,63.69E-9,1.211E-9,45.76E-6
1.330E-3,63.69E-9,1.218E-9,45.96E-6
1.330E-3,63.68E-9,1.226E-9,46.18E-6
1.330E-3,63.68E-9,1.233E-9,46.35E-6
1.330E-3,63.68E-9,1.247E-9,46.61E-6
1.330E-3,63.69E-9,1.261E-9,46.82E-6
1.330E-3,63.69E-9,1.279E-9,47.02E-6
1.330E-3,63.67E-9,1.306E-9,47.25E-6
1.330E-3,63.61E-9,1.350E-9,47.56E-6
1.330E-3,63.52E-9,1.427E-9,47.96E-6
1.330E-3,63.50E-9,1.438E-9,48.02E-6
1.330E-3,63.49E-9,1.450E-9,47.88E-6
1.330E-3,63.46E-9,1.466E-9,47.73E-6
1.330E-3,63.44E-9,1.479E-9,47.63E-6
1.330E-3,63.40E-9,1.506E-9,47.50E-6
1.330E-3,63.33E-9,1.546E-9,47.39E-6
1.330E-3,63.23E-9,1.605E-9,47.33E-6
1.330E-3,63.10E-9,1.699E-9,47.30E-6
1.330E-3,62.88E-9,1.872E-9,47.29E-6
1.330E-3,62.48E-9,2.201E-9,47.29E-6
1.331E-3,61.73E-9,2.869E-9,47.26E-6
1.331E-3,60.22E-9,4.304E-9,47.19E-6
1.331E-3,57.21E-9,7.345E-9,47.10E-6
1.331E-3,53.89E-9,10.75E-9,47.03E-6
1.331E-3,49.68E-9,15.06E-9,46.95E-6
