time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
1.270E-3,13.54E-9,2.502E-9,11.71E-6
1.270E-3,13.61E-9,2.431E-9,11.71E-6
1.270E-3,13.68E-9,2.358E-9,11.71E-6
1.270E-3,13.75E-9,2.292E-9,11.70E-6
1.270E-3,13.78E-9,2.261E-9,11.71E-6
1.270E-3,13.81E-9,2.232E-9,11.71E-6
1.270E-3,13.84E-9,2.202E-9,11.71E-6
1.270E-3,13.90E-9,2.143E-9,11.71E-6
1.270E-3,13.96E-9,2.079E-9,11.72E-6
1.271E-3,14.04E-9,2.004E-9,11.72E-6
1.271E-3,14.13E-9,1.910E-9,11.72E-6
1.271E-3,14.27E-9,1.781E-9,11.73E-6
1.271E-3,14.43E-9,1.622E-9,11.74E-6
1.272E-3,14.64E-9,1.419E-9,11.76E-6
1.273E-3,14.91E-9,1.146E-9,11.79E-6
1.274E-3,15.20E-9,863.7E-12,11.83E-6
1.275E-3,15.40E-9,659.9E-12,11.87E-6
1.276E-3,15.54E-9,516.1E-12,11.90E-6
1.277E-3,15.63E-9,418.0E-12,11.92E-6
1.278E-3,15.68E-9,352.8E-12,11.94E-6
1.279E-3,15.72E-9,309.8E-12,11.95E-6
1.280E-3,15.73E-9,286.7E-12,11.96E-6
1.280E-3,15.73E-9,285.8E-12,12.06E-6
1.280E-3,15.74E-9,284.4E-12,12.25E-6
1.280E-3,15.74E-9,282.1E-12,12.54E-6
1.280E-3,15.74E-9,280.4E-12,12.73E-6
1.280E-3,15.74E-9,278.8E-12,12.88E-6
1.280E-3,15.74E-9,276.9E-12,13.01E-6
1.280E-3,15.75E-9,275.5E-12,13.09E-6
1.280E-3,15.75E-9,275.1E-12,13.03E-6
1.280E-3,15.75E-9,274.6E-12,12.97E-6
1.280E-3,15.75E-9,274.1E-12,12.90E-6
1.280E-3,15.75E-9,273.1E-12,12.78E-6
1.280E-3,15.75E-9,271.9E-12,12.66E-6
1.280E-3,15.75E-9,270.6E-12,12.56E-6
1.280E-3,15.76E-9,269.2E-12,12.48E-6
1.280E-3,15.76E-9,267.6E-12,12.42E-6
1.281E-3,15.75E-9,266.0E-12,12.39E-6
1.281E-3,15.75E-9,264.4E-12,12.37E-6
1.281E-3,15.75E-9,263.4E-12,12.38E-6
1.281E-3,15.75E-9,263.9E-12,12.40E-6
1.281E-3,15.73E-9,267.8E-12,12.41E-6
1.282E-3,15.71E-9,279.4E-12,12.43E-6
1.282E-3,15.65E-9,312.6E-12,12.43E-6
1.283E-3,15.54E-9,392.4E-12,12.43E-6
1.284E-3,15.32E-9,568.7E-12,12.41E-6
1.285E-3,14.88E-9,978.0E-12,12.39E-6
1.286E-3,14.14E-9,1.731E-9,12.37E-6
1.287E-3,13.34E-9,2.560E-9,12.36E-6
1.287E-3,12.36E-9,3.565E-9,12.34E-6
1.288E-3,10.68E-9,5.275E-9,12.32E-6
1.289E-3,8.759E-9,7.228E-9,12.30E-6
1.289E-3,8.415E-9,7.577E-9,12.29E-6
1.290E-3,8.336E-9,7.657E-9,12.18E-6
1.290E-3,8.229E-9,7.766E-9,12.03E-6
1.290E-3,8.135E-9,7.861E-9,11.91E-6
1.290E-3,7.983E-9,8.015E-9,11.73E-6
1.290E-3,7.824E-9,8.176E-9,11.56E-6
1.290E-3,7.646E-9,8.355E-9,11.39E-6
1.290E-3,7.431E-9,8.570E-9,11.20E-6
1.290E-3,7.429E-9,8.572E-9,11.20E-6
1.290E-3,7.424E-9,8.577E-9,11.20E-6
1.290E-3,7.416E-9,8.585E-9,11.20E-6
1.290E-3,7.409E-9,8.592E-9,11.20E-6
1.290E-3,7.395E-9,8.606E-9,11.19E-6
1.290E-3,7.366E-9,8.635E-9,11.19E-6
1.290E-3,7.309E-9,8.692E-9,11.19E-6
1.290E-3,7.196E-9,8.804E-9,11.23E-6
1.290E-3,7.077E-9,8.923E-9,11.28E-6
1.290E-3,6.952E-9,9.048E-9,11.34E-6
1.290E-3,6.816E-9,9.184E-9,11.41E-6
1.290E-3,6.663E-9,9.338E-9,11.47E-6
1.291E-3,6.485E-9,9.518E-9,11.53E-6
1.291E-3,6.285E-9,9.720E-9,11.57E-6
1.291E-3,6.073E-9,9.934E-9,11.60E-6
1.291E-3,5.855E-9,10.15E-9,11.60E-6
1.291E-3,5.636E-9,10.37E-9,11.59E-6
1.291E-3,5.421E-9,10.58E-9,11.57E-6
1.292E-3,5.267E-9,10.73E-9,11.54E-6
1.292E-3,5.186E-9,10.81E-9,11.52E-6
1.293E-3,5.220E-9,10.77E-9,11.50E-6
1.293E-3,5.477E-9,10.51E-9,11.49E-6
1.294E-3,5.966E-9,10.02E-9,11.48E-6
1.295E-3,6.769E-9,9.218E-9,11.48E-6
1.296E-3,7.929E-9,8.067E-9,11.47E-6
1.297E-3,9.169E-9,6.839E-9,11.48E-6
1.298E-3,10.38E-9,5.637E-9,11.48E-6
1.299E-3,11.52E-9,4.514E-9,11.50E-6
1.299E-3,12.26E-9,3.776E-9,11.51E-6
1.300E-3,12.35E-9,3.693E-9,11.50E-6
1.300E-3,12.45E-9,3.594E-9,11.49E-6
1.300E-3,12.58E-9,3.460E-9,11.48E-6
1.300E-3,12.74E-9,3.303E-9,11.46E-6
1.300E-3,12.79E-9,3.257E-9,11.46E-6
1.300E-3,12.84E-9,3.211E-9,11.46E-6
1.300E-3,12.89E-9,3.158E-9,11.46E-6
1.300E-3,13.00E-9,3.053E-9,11.47E-6
1.300E-3,13.15E-9,2.903E-9,11.48E-6
1.301E-3,13.29E-9,2.760E-9,11.49E-6
1.301E-3,13.45E-9,2.603E-9,11.50E-6
1.301E-3,13.63E-9,2.425E-9,11.52E-6
1.301E-3,13.85E-9,2.216E-9,11.53E-6
1.302E-3,14.12E-9,1.948E-9,11.54E-6
1.302E-3,14.40E-9,1.665E-9,11.55E-6
1.303E-3,14.71E-9,1.360E-9,11.57E-6
1.304E-3,15.07E-9,1.003E-9,11.60E-6
1.305E-3,15.38E-9,698.1E-12,11.63E-6
1.306E-3,15.58E-9,489.7E-12,11.66E-6
1.307E-3,15.72E-9,350.2E-12,11.69E-6
1.308E-3,15.80E-9,257.9E-12,11.72E-6
1.309E-3,15.86E-9,196.8E-12,11.74E-6
1.310E-3,15.89E-9,158.1E-12,11.76E-6
1.310E-3,15.89E-9,155.2E-12,11.75E-6
1.310E-3,15.89E-9,151.7E-12,11.74E-6
1.310E-3,15.90E-9,146.5E-12,11.72E-6
1.310E-3,15.90E-9,142.4E-12,11.71E-6
1.310E-3,15.90E-9,141.0E-12,11.71E-6
1.310E-3,15.90E-9,139.7E-12,11.71E-6
1.310E-3,15.90E-9,138.2E-12,11.71E-6
1.310E-3,15.91E-9,135.3E-12,11.71E-6
1.310E-3,15.91E-9,130.8E-12,11.72E-6
1.311E-3,15.91E-9,126.8E-12,11.73E-6
1.311E-3,15.92E-9,122.6E-12,11.74E-6
1.311E-3,15.92E-9,118.1E-12,11.75E-6
1.311E-3,15.92E-9,113.0E-12,11.75E-6
1.312E-3,15.93E-9,106.8E-12,11.76E-6
1.312E-3,15.93E-9,100.3E-12,11.76E-6
1.313E-3,15.93E-9,93.52E-12,11.77E-6
1.313E-3,15.94E-9,85.57E-12,11.77E-6
1.314E-3,15.94E-9,77.99E-12,11.77E-6
1.315E-3,15.94E-9,72.22E-12,11.78E-6
1.316E-3,15.95E-9,67.76E-12,11.78E-6
1.317E-3,15.95E-9,64.23E-12,11.78E-6
1.318E-3,15.95E-9,61.36E-12,11.78E-6
1.319E-3,15.95E-9,58.94E-12,11.78E-6
1.320E-3,15.95E-9,58.93E-12,11.78E-6
1.320E-3,15.95E-9,58.90E-12,11.79E-6
1.320E-3,15.95E-9,58.88E-12,11.79E-6
1.320E-3,15.95E-9,58.86E-12,11.80E-6
1.320E-3,15.95E-9,58.82E-12,11.81E-6
1.320E-3,15.95E-9,58.75E-12,11.84E-6
1.320E-3,15.95E-9,58.63E-12,11.90E-6
1.320E-3,15.95E-9,58.54E-12,11.96E-6
1.320E-3,15.95E-9,58.42E-12,12.02E-6
1.320E-3,15.95E-9,58.25E-12,12.07E-6
1.320E-3,15.95E-9,57.97E-12,12.12E-6
1.320E-3,15.95E-9,57.95E-12,12.12E-6
1.320E-3,15.95E-9,57.91E-12,12.11E-6
1.320E-3,15.95E-9,57.83E-12,12.10E-6
1.320E-3,15.95E-9,57.88E-12,12.10E-6
1.320E-3,15.95E-9,57.80E-12,12.08E-6
1.320E-3,15.95E-9,57.67E-12,12.05E-6
1.320E-3,15.95E-9,57.50E-12,12.02E-6
1.320E-3,15.95E-9,57.30E-12,11.98E-6
1.320E-3,15.95E-9,57.06E-12,11.95E-6
1.320E-3,15.95E-9,56.77E-12,11.92E-6
1.321E-3,15.95E-9,56.42E-12,11.90E-6
1.321E-3,15.95E-9,55.98E-12,11.88E-6
1.321E-3,15.95E-9,55.47E-12,11.87E-6
1.321E-3,15.95E-9,54.85E-12,11.87E-6
1.321E-3,15.95E-9,54.08E-12,11.87E-6
1.322E-3,15.96E-9,53.23E-12,11.88E-6
1.322E-3,15.96E-9,52.12E-12,11.89E-6
1.323E-3,15.96E-9,50.49E-12,11.91E-6
1.324E-3,15.96E-9,48.14E-12,11.93E-6
1.325E-3,15.97E-9,45.06E-12,11.96E-6
1.326E-3,15.97E-9,41.71E-12,11.99E-6
1.327E-3,15.98E-9,38.43E-12,12.03E-6
1.328E-3,15.98E-9,35.60E-12,12.06E-6
1.329E-3,15.98E-9,33.53E-12,12.09E-6
1.330E-3,15.97E-9,32.78E-12,12.11E-6
1.330E-3,15.97E-9,32.74E-12,12.23E-6
1.330E-3,15.98E-9,32.59E-12,12.42E-6
1.330E-3,15.99E-9,32.03E-12,12.70E-6
1.330E-3,16.00E-9,31.40E-12,12.88E-6
1.330E-3,16.01E-9,30.82E-12,13.01E-6
1.330E-3,16.02E-9,30.25E-12,13.13E-6
1.330E-3,16.01E-9,29.81E-12,13.22E-6
1.330E-3,16.01E-9,29.69E-12,13.15E-6
1.330E-3,16.00E-9,29.56E-12,13.08E-6
1.330E-3,16.00E-9,29.40E-12,13.00E-6
1.330E-3,15.99E-9,29.14E-12,12.86E-6
1.330E-3,15.97E-9,28.96E-12,12.75E-6
1.330E-3,15.96E-9,28.76E-12,12.67E-6
1.330E-3,15.94E-9,28.59E-12,12.61E-6
1.330E-3,15.94E-9,28.62E-12,12.57E-6
1.331E-3,15.94E-9,29.33E-12,12.56E-6
1.331E-3,15.93E-9,31.18E-12,12.56E-6
1.331E-3,15.91E-9,35.10E-12,12.58E-6
1.331E-3,15.89E-9,44.07E-12,12.59E-6
1.332E-3,15.85E-9,64.71E-12,12.59E-6
1.332E-3,15.77E-9,114.9E-12,12.58E-6
1.333E-3,15.59E-9,235.4E-12,12.57E-6
1.333E-3,15.29E-9,438.5E-12,12.56E-6
1.334E-3,14.89E-9,740.3E-12,12.54E-6
1.334E-3,14.30E-9,1.269E-9,12.52E-6
1.334E-3,13.89E-9,1.725E-9,12.51E-6
1.335E-3,13.38E-9,2.340E-9,12.50E-6
1.335E-3,12.82E-9,2.988E-9,12.49E-6
1.335E-3,12.01E-9,3.885E-9,12.48E-6
1.336E-3,11.05E-9,4.885E-9,12.46E-6
1.336E-3,10.14E-9,5.815E-9,12.45E-6
1.336E-3,9.042E-9,6.934E-9,12.43E-6
1.337E-3,7.389E-9,8.621E-9,12.41E-6
1.338E-3,5.502E-9,10.54E-9,12.37E-6
1.339E-3,4.074E-9,11.97E-9,12.34E-6
1.340E-3,3.444E-9,12.60E-9,12.32E-6
1.340E-3,3.413E-9,12.67E-9,12.40E-6
1.340E-3,3.377E-9,12.82E-9,12.53E-6
1.340E-3,3.313E-9,12.99E-9,12.69E-6
1.340E-3,3.238E-9,13.00E-9,12.77E-6
1.340E-3,3.146E-9,12.98E-9,12.83E-6
1.340E-3,3.001E-9,13.07E-9,12.88E-6
1.340E-3,2.823E-9,13.27E-9,12.91E-6
1.340E-3,2.752E-9,13.36E-9,12.86E-6
1.340E-3,2.669E-9,13.45E-9,12.81E-6
1.340E-3,2.561E-9,13.53E-9,12.74E-6
1.340E-3,2.321E-9,13.72E-9,12.64E-6
1.340E-3,2.082E-9,14.00E-9,12.57E-6
1.340E-3,1.834E-9,14.37E-9,12.51E-6
1.340E-3,1.558E-9,14.78E-9,12.47E-6
1.340E-3,1.248E-9,15.17E-9,12.44E-6
1.341E-3,960.4E-12,15.45E-9,12.43E-6
1.341E-3,717.8E-12,15.65E-9,12.43E-6
1.341E-3,513.1E-12,15.80E-9,12.43E-6
1.341E-3,365.2E-12,15.90E-9,12.42E-6
1.341E-3,256.8E-12,15.97E-9,12.41E-6
1.342E-3,178.9E-12,16.00E-9,12.39E-6
1.342E-3,129.9E-12,16.01E-9,12.37E-6
1.343E-3,94.80E-12,16.02E-9,12.34E-6
1.344E-3,72.46E-12,16.02E-9,12.30E-6
1.344E-3,57.04E-12,16.02E-9,12.27E-6
1.345E-3,46.22E-12,16.02E-9,12.23E-6
1.346E-3,38.29E-12,16.02E-9,12.19E-6
1.347E-3,32.81E-12,16.01E-9,12.14E-6
1.348E-3,28.57E-12,16.01E-9,12.10E-6
1.349E-3,25.23E-12,16.01E-9,12.06E-6
1.350E-3,24.78E-12,16.01E-9,12.05E-6
1.350E-3,26.55E-12,15.97E-9,11.88E-6
1.350E-3,28.62E-12,15.86E-9,11.65E-6
1.350E-3,25.96E-12,15.73E-9,11.47E-6
1.350E-3,14.52E-12,15.62E-9,11.23E-6
1.350E-3,2.736E-12,15.63E-9,11.02E-6
1.350E-3,-3.874E-12,15.71E-9,10.81E-6
1.350E-3,-4.770E-12,15.80E-9,10.59E-6
1.350E-3,-4.176E-12,15.82E-9,10.53E-6
1.350E-3,-3.204E-12,15.82E-9,10.54E-6
1.350E-3,-2.518E-12,15.83E-9,10.56E-6
1.350E-3,-5.434E-12,15.85E-9,10.58E-6
1.350E-3,-14.76E-12,15.97E-9,10.64E-6
1.350E-3,-23.91E-12,16.20E-9,10.74E-6
1.350E-3,-22.52E-12,16.31E-9,10.85E-6
1.350E-3,-15.73E-12,16.21E-9,10.95E-6
1.350E-3,-11.18E-12,16.03E-9,11.04E-6
1.350E-3,-10.41E-12,15.90E-9,11.13E-6
1.351E-3,-10.11E-12,15.87E-9,11.20E-6
1.351E-3,-8.219E-12,15.88E-9,11.24E-6
1.351E-3,-5.393E-12,15.89E-9,11.27E-6
1.351E-3,-1.986E-12,15.91E-9,11.28E-6
1.351E-3,2.656E-12,15.91E-9,11.28E-6
1.352E-3,9.780E-12,15.91E-9,11.27E-6
1.352E-3,19.75E-12,15.91E-9,11.25E-6
1.352E-3,35.49E-12,15.89E-9,11.24E-6
1.353E-3,65.14E-12,15.85E-9,11.23E-6
1.353E-3,121.6E-12,15.78E-9,11.23E-6
1.354E-3,213.2E-12,15.65E-9,11.23E-6
1.355E-3,376.8E-12,15.43E-9,11.24E-6
1.356E-3,674.4E-12,15.08E-9,11.25E-6
1.356E-3,944.0E-12,14.82E-9,11.26E-6
1.357E-3,1.335E-9,14.49E-9,11.27E-6
1.357E-3,1.762E-9,14.11E-9,11.29E-6
1.358E-3,2.387E-9,13.53E-9,11.31E-6
1.359E-3,3.221E-9,12.71E-9,11.33E-6
1.359E-3,4.118E-9,11.82E-9,11.36E-6
1.360E-3,4.607E-9,11.34E-9,11.37E-6
1.360E-3,4.747E-9,11.20E-9,11.33E-6
1.360E-3,4.889E-9,11.06E-9,11.29E-6
1.360E-3,5.036E-9,10.91E-9,11.25E-6
1.360E-3,5.244E-9,10.70E-9,11.21E-6
1.360E-3,5.457E-9,10.49E-9,11.17E-6
1.360E-3,5.540E-9,10.41E-9,11.18E-6
1.360E-3,5.624E-9,10.32E-9,11.20E-6
1.360E-3,5.719E-9,10.23E-9,11.21E-6
1.360E-3,5.914E-9,10.04E-9,11.24E-6
1.360E-3,6.146E-9,9.821E-9,11.27E-6
1.360E-3,6.429E-9,9.547E-9,11.29E-6
1.361E-3,6.820E-9,9.162E-9,11.31E-6
1.361E-3,7.293E-9,8.695E-9,11.33E-6
1.361E-3,7.873E-9,8.124E-9,11.34E-6
1.361E-3,8.622E-9,7.390E-9,11.36E-6
1.362E-3,9.644E-9,6.386E-9,11.38E-6
1.362E-3,10.75E-9,5.299E-9,11.41E-6
1.363E-3,12.01E-9,4.058E-9,11.44E-6
1.364E-3,13.49E-9,2.597E-9,11.49E-6
1.365E-3,14.49E-9,1.608E-9,11.53E-6
1.366E-3,15.11E-9,994.4E-12,11.57E-6
1.367E-3,15.47E-9,628.6E-12,11.61E-6
1.368E-3,15.67E-9,414.7E-12,11.65E-6
1.369E-3,15.78E-9,288.4E-12,11.68E-6
1.370E-3,15.82E-9,243.5E-12,11.69E-6
1.370E-3,15.83E-9,240.3E-12,11.73E-6
1.370E-3,15.83E-9,235.8E-12,11.78E-6
1.370E-3,15.83E-9,229.6E-12,11.85E-6
1.370E-3,15.84E-9,221.6E-12,11.93E-6
1.370E-3,15.85E-9,215.5E-12,11.99E-6
1.370E-3,15.85E-9,210.2E-12,12.02E-6
1.370E-3,15.85E-9,208.7E-12,12.01E-6
1.370E-3,15.86E-9,207.1E-12,11.99E-6
1.370E-3,15.86E-9,205.4E-12,11.97E-6
1.370E-3,15.86E-9,201.8E-12,11.94E-6
1.370E-3,15.86E-9,197.9E-12,11.91E-6
1.370E-3,15.87E-9,193.5E-12,11.88E-6
1.370E-3,15.87E-9,188.5E-12,11.86E-6
1.371E-3,15.88E-9,182.6E-12,11.85E-6
1.371E-3,15.88E-9,175.8E-12,11.84E-6
1.371E-3,15.89E-9,167.5E-12,11.84E-6
1.371E-3,15.89E-9,157.6E-12,11.85E-6
1.371E-3,15.90E-9,147.0E-12,11.86E-6
1.372E-3,15.91E-9,136.1E-12,11.87E-6
1.372E-3,15.91E-9,124.5E-12,11.88E-6
1.373E-3,15.92E-9,111.6E-12,11.89E-6
1.374E-3,15.93E-9,98.91E-12,11.91E-6
1.375E-3,15.93E-9,90.55E-12,11.92E-6
1.376E-3,15.93E-9,85.33E-12,11.93E-6
1.377E-3,15.93E-9,82.43E-12,11.95E-6
1.378E-3,15.93E-9,80.91E-12,11.96E-6
1.379E-3,15.93E-9,79.60E-12,11.97E-6
1.380E-3,15.93E-9,78.87E-12,11.98E-6
1.380E-3,15.93E-9,78.65E-12,12.00E-6
1.380E-3,15.93E-9,78.42E-12,12.02E-6
1.380E-3,15.93E-9,78.18E-12,12.04E-6
1.380E-3,15.93E-9,77.99E-12,12.05E-6
1.380E-3,15.93E-9,77.88E-12,12.04E-6
1.380E-3,15.93E-9,77.79E-12,12.04E-6
1.380E-3,15.93E-9,77.72E-12,12.04E-6
1.380E-3,15.93E-9,77.50E-12,12.03E-6
1.380E-3,15.93E-9,77.21E-12,12.02E-6
1.381E-3,15.93E-9,76.87E-12,12.02E-6
1.381E-3,15.93E-9,76.44E-12,12.02E-6
1.381E-3,15.93E-9,75.85E-12,12.03E-6
1.382E-3,15.93E-9,75.10E-12,12.04E-6
1.382E-3,15.93E-9,74.15E-12,12.05E-6
1.383E-3,15.93E-9,72.94E-12,12.06E-6
1.384E-3,15.93E-9,72.10E-12,12.08E-6
1.385E-3,15.93E-9,72.32E-12,12.09E-6
1.386E-3,15.92E-9,74.02E-12,12.10E-6
1.387E-3,15.92E-9,77.63E-12,12.11E-6
1.388E-3,15.90E-9,83.98E-12,12.12E-6
1.389E-3,15.89E-9,94.28E-12,12.12E-6
1.390E-3,15.87E-9,103.9E-12,12.12E-6
1.390E-3,15.91E-9,101.6E-12,12.30E-6
1.390E-3,16.05E-9,94.92E-12,12.60E-6
1.390E-3,16.16E-9,95.27E-12,13.01E-6
1.390E-3,16.08E-9,102.0E-12,13.24E-6
1.390E-3,15.94E-9,106.7E-12,13.42E-6
1.390E-3,15.82E-9,109.3E-12,13.58E-6
1.390E-3,15.73E-9,112.8E-12,13.70E-6
1.390E-3,15.68E-9,116.2E-12,13.59E-6
1.390E-3,15.61E-9,121.9E-12,13.47E-6
1.390E-3,15.49E-9,131.1E-12,13.34E-6
1.390E-3,15.31E-9,149.2E-12,13.11E-6
1.390E-3,15.28E-9,173.4E-12,12.95E-6
1.390E-3,15.34E-9,214.6E-12,12.82E-6
1.390E-3,15.38E-9,285.4E-12,12.72E-6
1.390E-3,15.28E-9,399.6E-12,12.66E-6
1.391E-3,15.03E-9,573.4E-12,12.62E-6
1.391E-3,14.60E-9,872.0E-12,12.60E-6
1.391E-3,13.83E-9,1.440E-9,12.59E-6
1.391E-3,12.67E-9,2.470E-9,12.59E-6
1.391E-3,11.96E-9,3.283E-9,12.59E-6
1.391E-3,11.17E-9,4.307E-9,12.60E-6
1.392E-3,10.37E-9,5.330E-9,12.59E-6
1.392E-3,9.347E-9,6.544E-9,12.59E-6
1.392E-3,8.100E-9,7.900E-9,12.59E-6
1.392E-3,7.095E-9,8.946E-9,12.59E-6
1.392E-3,6.034E-9,10.05E-9,12.58E-6
1.392E-3,4.739E-9,11.39E-9,12.58E-6
1.393E-3,3.099E-9,13.08E-9,12.57E-6
1.393E-3,1.858E-9,14.35E-9,12.56E-6
1.394E-3,1.105E-9,15.09E-9,12.54E-6
1.394E-3,644.3E-12,15.53E-9,12.52E-6
1.395E-3,356.4E-12,15.79E-9,12.50E-6
1.396E-3,187.6E-12,15.93E-9,12.46E-6
1.397E-3,114.3E-12,15.98E-9,12.42E-6
1.398E-3,78.36E-12,16.00E-9,12.37E-6
1.399E-3,58.65E-12,16.01E-9,12.33E-6
1.400E-3,54.82E-12,16.01E-9,12.32E-6
1.400E-3,56.32E-12,15.97E-9,12.21E-6
1.400E-3,57.81E-12,15.85E-9,12.08E-6
1.400E-3,52.23E-12,15.70E-9,11.95E-6
1.400E-3,39.47E-12,15.61E-9,11.83E-6
1.400E-3,28.73E-12,15.64E-9,11.72E-6
1.400E-3,23.59E-12,15.72E-9,11.62E-6
1.400E-3,23.51E-12,15.77E-9,11.56E-6
1.400E-3,24.84E-12,15.79E-9,11.50E-6
1.400E-3,25.87E-12,15.80E-9,11.51E-6
1.400E-3,25.97E-12,15.81E-9,11.53E-6
1.400E-3,21.76E-12,15.84E-9,11.55E-6
1.400E-3,11.40E-12,16.01E-9,11.60E-6
1.400E-3,7.550E-12,16.22E-9,11.67E-6
1.400E-3,13.81E-12,16.26E-9,11.74E-6
1.400E-3,23.45E-12,16.13E-9,11.80E-6
1.400E-3,30.49E-12,15.97E-9,11.85E-6
1.400E-3,37.01E-12,15.87E-9,11.90E-6
1.401E-3,46.68E-12,15.84E-9,11.93E-6
1.401E-3,61.37E-12,15.84E-9,11.96E-6
1.401E-3,83.53E-12,15.82E-9,11.98E-6
1.401E-3,117.4E-12,15.79E-9,11.99E-6
1.401E-3,162.0E-12,15.74E-9,11.99E-6
1.402E-3,225.3E-12,15.66E-9,11.98E-6
1.402E-3,316.4E-12,15.54E-9,11.96E-6
1.403E-3,440.3E-12,15.39E-9,11.94E-6
1.403E-3,562.2E-12,15.29E-9,11.91E-6
1.404E-3,652.5E-12,15.24E-9,11.89E-6
1.404E-3,724.6E-12,15.21E-9,11.86E-6
1.405E-3,777.2E-12,15.20E-9,11.84E-6
1.406E-3,807.3E-12,15.19E-9,11.81E-6
1.407E-3,816.1E-12,15.18E-9,11.79E-6
1.407E-3,831.9E-12,15.16E-9,11.78E-6
1.408E-3,872.4E-12,15.11E-9,11.78E-6
1.409E-3,948.0E-12,15.03E-9,11.79E-6
1.410E-3,962.8E-12,15.01E-9,11.79E-6
1.410E-3,966.8E-12,15.01E-9,11.86E-6
1.410E-3,972.2E-12,15.01E-9,11.96E-6
1.410E-3,977.0E-12,15.00E-9,12.05E-6
1.410E-3,983.8E-12,15.01E-9,12.17E-6
1.410E-3,990.5E-12,15.01E-9,12.27E-6
1.410E-3,997.5E-12,15.02E-9,12.35E-6
1.410E-3,1.004E-9,15.02E-9,12.43E-6
1.410E-3,1.006E-9,15.02E-9,12.47E-6
1.410E-3,1.007E-9,15.02E-9,12.44E-6
1.410E-3,1.007E-9,15.02E-9,12.40E-6
1.410E-3,1.008E-9,15.01E-9,12.36E-6
1.410E-3,1.008E-9,15.01E-9,12.28E-6
1.410E-3,1.007E-9,15.01E-9,12.21E-6
1.410E-3,1.004E-9,15.01E-9,12.15E-6
1.410E-3,997.8E-12,15.01E-9,12.10E-6
1.410E-3,985.9E-12,15.02E-9,12.06E-6
1.411E-3,967.0E-12,15.05E-9,12.04E-6
1.411E-3,936.5E-12,15.10E-9,12.02E-6
1.411E-3,891.2E-12,15.15E-9,12.02E-6
1.411E-3,833.2E-12,15.22E-9,12.01E-6
1.411E-3,759.0E-12,15.29E-9,12.02E-6
1.412E-3,673.5E-12,15.38E-9,12.03E-6
1.412E-3,580.8E-12,15.47E-9,12.04E-6
1.413E-3,504.5E-12,15.53E-9,12.06E-6
1.414E-3,448.4E-12,15.58E-9,12.08E-6
1.415E-3,410.9E-12,15.61E-9,12.11E-6
1.416E-3,381.4E-12,15.64E-9,12.14E-6
1.417E-3,349.0E-12,15.67E-9,12.15E-6
1.418E-3,310.1E-12,15.72E-9,12.16E-6
1.419E-3,267.0E-12,15.77E-9,12.16E-6
1.420E-3,249.1E-12,15.79E-9,12.16E-6
1.420E-3,247.4E-12,15.79E-9,12.03E-6
1.420E-3,245.0E-12,15.79E-9,11.85E-6
1.420E-3,241.9E-12,15.79E-9,11.63E-6
1.420E-3,239.2E-12,15.77E-9,11.43E-6
1.420E-3,236.5E-12,15.76E-9,11.25E-6
1.420E-3,233.8E-12,15.74E-9,11.07E-6
1.420E-3,232.1E-12,15.73E-9,10.93E-6
1.420E-3,231.8E-12,15.73E-9,10.92E-6
1.420E-3,231.5E-12,15.73E-9,10.93E-6
1.420E-3,231.2E-12,15.73E-9,10.95E-6
1.420E-3,230.8E-12,15.73E-9,11.00E-6
1.420E-3,230.4E-12,15.74E-9,11.08E-6
1.420E-3,230.1E-12,15.75E-9,11.16E-6
1.420E-3,230.4E-12,15.76E-9,11.24E-6
1.420E-3,231.6E-12,15.77E-9,11.32E-6
1.421E-3,234.8E-12,15.77E-9,11.38E-6
1.421E-3,240.1E-12,15.75E-9,11.43E-6
1.421E-3,248.3E-12,15.72E-9,11.46E-6
1.421E-3,260.2E-12,15.70E-9,11.47E-6
1.421E-3,278.0E-12,15.68E-9,11.47E-6
1.422E-3,305.8E-12,15.64E-9,11.47E-6
1.422E-3,344.5E-12,15.59E-9,11.45E-6
1.422E-3,403.4E-12,15.51E-9,11.44E-6
1.423E-3,508.0E-12,15.39E-9,11.43E-6
1.423E-3,695.2E-12,15.18E-9,11.42E-6
1.424E-3,981.8E-12,14.89E-9,11.42E-6
1.425E-3,1.425E-9,14.47E-9,11.41E-6
1.426E-3,1.992E-9,13.92E-9,11.42E-6
1.427E-3,2.907E-9,13.03E-9,11.43E-6
1.428E-3,4.051E-9,11.90E-9,11.44E-6
1.429E-3,5.451E-9,10.52E-9,11.46E-6
1.430E-3,6.897E-9,9.086E-9,11.49E-6
1.430E-3,6.971E-9,9.028E-9,11.61E-6
1.430E-3,7.106E-9,8.951E-9,11.81E-6
1.430E-3,7.319E-9,8.815E-9,12.10E-6
1.430E-3,7.442E-9,8.686E-9,12.26E-6
1.430E-3,7.538E-9,8.551E-9,12.39E-6
1.430E-3,7.641E-9,8.407E-9,12.51E-6
1.430E-3,7.705E-9,8.330E-9,12.57E-6
1.430E-3,7.723E-9,8.308E-9,12.51E-6
1.430E-3,7.739E-9,8.284E-9,12.45E-6
1.430E-3,7.745E-9,8.253E-9,12.38E-6
